2022-08-03,10:30:42,sp. Cond,5.47,,G
2022-08-03,10:30:42,fDOM (RFU),-0.05,RFU,G
2022-08-03,10:30:42,Turbidity,9.61,,G
2022-08-03,10:30:42,Conductivit,5.16,,G
2022-08-03,10:30:42,DO Conc,8.01,mg/,G
2022-08-03,10:30:43,Temperature,22.00,C,G
2022-08-03,10:30:43,Phyco,-3.92,,G
2022-08-03,10:30:43,Salinity,0.00,,G
2022-08-03,10:30:43,fDOM (QSU),-0.16,QSU,G
2022-08-03,10:30:43,DO (% Sat),91.65,%,G
2022-08-03,10:30:43,Chl,-0.04,RFU,G
2022-08-03,10:30:43,sp. Cond,5.47,,G
2022-08-03,10:30:43,fDOM (RFU),-0.05,RFU,G
2022-08-03,10:30:43,Turbidity,9.57,,G
2022-08-03,10:30:43,Conductivit,5.15,,G
2022-08-03,10:30:43,DO Conc,8.02,mg/,G
2022-08-03,10:30:44,Phyco,-3.96,,G
2022-08-03,10:30:44,Temperature,22.00,C,G
