day,month,year,waterbody,site,depth,reps,variable,value
29,7,2021,shubael,s4,0,1,%do,96.6
29,7,2021,shubael,s4,0,1,do,7.91
29,7,2021,shubael,s4,0,1,spc,134.4
29,7,2021,shubael,s4,0,1,sal,0.06
29,7,2021,shubael,s4,0,1,ph,7.01
29,7,2021,shubael,b,0,1,temp,25.8
29,7,2021,shubael,b,1,1,temp,25.7
29,7,2021,shubael,b,2,1,temp,25.6
29,7,2021,shubael,b,3,1,temp,25.6
29,7,2021,shubael,b,4,1,temp,25.4
29,7,2021,shubael,b,5,1,temp,23.3
29,7,2021,shubael,b,6,1,temp,20.1
29,7,2021,shubael,b,7,1,temp,17.5
29,7,2021,shubael,b,8,1,temp,15.5
29,7,2021,shubael,b,9,1,temp,14.2
29,7,2021,shubael,b,10,1,temp,14
29,7,2021,shubael,b,11,1,temp,14
29,7,2021,shubael,b,12,1,temp,14
29,7,2021,shubael,b,13,1,temp,14
29,7,2021,shubael,b,0,1,%do,92.9
29,7,2021,shubael,b,1,1,%do,89.7
29,7,2021,shubael,b,2,1,%do,84.2
29,7,2021,shubael,b,3,1,%do,80.1
29,7,2021,shubael,b,4,1,%do,83.2
29,7,2021,shubael,b,5,1,%do,61.3
29,7,2021,shubael,b,6,1,%do,41.1
29,7,2021,shubael,b,7,1,%do,15.4
29,7,2021,shubael,b,8,1,%do,4.3
29,7,2021,shubael,b,9,1,%do,3.3
29,7,2021,shubael,b,10,1,%do,3.3
29,7,2021,shubael,b,11,1,%do,2.7
29,7,2021,shubael,b,12,1,%do,2.8
29,7,2021,shubael,b,13,1,%do,2.9
29,7,2021,shubael,b,0,1,do,7.55
29,7,2021,shubael,b,1,1,do,7.16
29,7,2021,shubael,b,2,1,do,6.84
29,7,2021,shubael,b,3,1,do,6.55
29,7,2021,shubael,b,4,1,do,6.94
29,7,2021,shubael,b,5,1,do,5.25
29,7,2021,shubael,b,6,1,do,3.74
29,7,2021,shubael,b,7,1,do,1.51
29,7,2021,shubael,b,8,1,do,0.46
29,7,2021,shubael,b,9,1,do,0.34
29,7,2021,shubael,b,10,1,do,0.33
29,7,2021,shubael,b,11,1,do,0.29
29,7,2021,shubael,b,12,1,do,0.3
29,7,2021,shubael,b,13,1,do,0.31
29,7,2021,shubael,b,0,1,spc,132.7
29,7,2021,shubael,b,1,1,spc,134.4
29,7,2021,shubael,b,2,1,spc,134.4
29,7,2021,shubael,b,3,1,spc,134.4
29,7,2021,shubael,b,4,1,spc,134.3
29,7,2021,shubael,b,5,1,spc,132.3
29,7,2021,shubael,b,6,1,spc,132
29,7,2021,shubael,b,7,1,spc,132.1
29,7,2021,shubael,b,8,1,spc,132.5
29,7,2021,shubael,b,9,1,spc,137.7
29,7,2021,shubael,b,10,1,spc,143.7
29,7,2021,shubael,b,11,1,spc,144
29,7,2021,shubael,b,12,1,spc,144.2
29,7,2021,shubael,b,13,1,spc,144.4
29,7,2021,shubael,b,0,1,sal,0.06
29,7,2021,shubael,b,1,1,sal,0.06
29,7,2021,shubael,b,2,1,sal,0.06
29,7,2021,shubael,b,3,1,sal,0.06
29,7,2021,shubael,b,4,1,sal,0.06
29,7,2021,shubael,b,5,1,sal,0.06
29,7,2021,shubael,b,6,1,sal,0.06
29,7,2021,shubael,b,7,1,sal,0.06
29,7,2021,shubael,b,8,1,sal,0.06
29,7,2021,shubael,b,9,1,sal,0.07
29,7,2021,shubael,b,10,1,sal,0.07
29,7,2021,shubael,b,11,1,sal,0.07
29,7,2021,shubael,b,12,1,sal,0.07
29,7,2021,shubael,b,13,1,sal,0.07
29,7,2021,shubael,b,0,1,ph,6.73
29,7,2021,shubael,b,1,1,ph,6.76
29,7,2021,shubael,b,2,1,ph,6.8
29,7,2021,shubael,b,3,1,ph,6.83
29,7,2021,shubael,b,4,1,ph,6.86
29,7,2021,shubael,b,5,1,ph,6.64
29,7,2021,shubael,b,6,1,ph,6.45
29,7,2021,shubael,b,7,1,ph,6.27
29,7,2021,shubael,b,8,1,ph,6.14
29,7,2021,shubael,b,9,1,ph,6.04
29,7,2021,shubael,b,10,1,ph,6.07
29,7,2021,shubael,b,11,1,ph,6.05
29,7,2021,shubael,b,12,1,ph,6.06
29,7,2021,shubael,b,13,1,ph,6.04
29,7,2021,shubael,b,int,1,secchi,4.15
